scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img042097.png,610.9003843689943,258.0475511036049,610.9003843689943,272.7234581561936,618.5877642536835,265.03607827150427,603.2130044843049,265.73493098829414,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,74.880350591113,273.42231087298353,315.2856851668512,296.4844505270516,351.62602643992795,307.6660939956904,322.9730650515405,342.6087298351873,125.19774619998842,352.3926678702463,199.97498689651158,432.7607303010891,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img050629.png,608.8038262186245,258.0475511036049,608.8038262186245,272.7234581561936,615.7923533865238,265.03607827150427,601.1164463339351,265.03607827150427,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,72.78379244074321,262.9395201211345,307.59830528216185,290.8936287927321,350.2283210063481,298.5810086774212,322.2742123347506,333.5236445169181,118.20921903208907,341.9098771183973,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img052523.png,609.5026789354145,258.0475511036049,610.9003843689943,272.7234581561936,618.5877642536835,265.03607827150427,601.815299050725,265.03607827150427,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,70.68723429037342,266.4337837050842,295.018956379943,291.59248150952203,339.74553025449904,298.5810086774212,307.59830528216185,336.3190553840779,118.20921903208907,341.9098771183973,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img053373.png,607.4061207850447,259.4452565371848,608.8038262186245,269.9280472890338,614.3946479529438,265.7349309882942,601.815299050725,265.03607827150427,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,70.68723429037342,266.4337837050842,305.50174713179206,292.291334226312,345.3363519888186,299.27986139421114,316.68339060043104,335.62020266728797,118.20921903208907,341.9098771183973,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img060213.png,608.1049735018346,257.348698386815,608.1049735018346,274.12116358977346,615.7923533865237,265.03607827150427,600.4175936171451,265.03607827150427,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,67.89182342321371,276.91657445693323,292.9223982295732,293.6890396598919,329.9615922194399,302.77412497816084,300.60977811426255,341.2110244016074,115.41380816492929,347.5006988527168,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img073179.png,610.9003843689943,257.348698386815,611.5992370857842,272.0246054394037,618.5877642536834,264.33722555471434,604.6107099178848,264.33722555471434,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,67.89182342321371,276.91657445693323,314.58683245006125,296.4844505270516,349.52946828955817,306.2683885621105,327.1661813522801,343.30758255197725,121.00462989924878,351.6938151534564,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img077764.png,610.9003843689943,257.348698386815,610.9003843689943,274.82001630656345,619.2866169704733,265.03607827150427,603.213004484305,265.7349309882942,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,69.9883815735835,268.53034185545397,314.58683245006125,296.4844505270516,349.52946828955817,306.2683885621105,320.8765069011707,341.90987711839733,123.80004076640856,349.5972570030866,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img081609.png,608.1049735018346,260.84296197076463,608.1049735018346,273.42231087298353,615.0935006697337,265.7349309882942,601.8152990507251,266.4337837050841,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,69.9883815735835,268.53034185545397,312.49027429969146,290.1947760759422,350.2283210063481,299.978714111001,323.67191776833056,334.921349950498,123.80004076640856,349.5972570030866,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img085661.png,602.5141517675152,258.0475511036049,603.213004484305,270.62690000582376,610.2015316522042,265.03607827150427,594.1279191660359,265.03607827150427,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,66.49411798963379,267.1326364218741,306.8994525653719,285.3028070584126,342.5409411216589,292.99018694310166,320.1776541843808,331.4270863665483,123.10118804961863,344.7052879855571,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img089883.png,606.0084153514648,258.74640382039485,606.0084153514647,270.62690000582376,612.2980898025739,263.6383728379244,600.4175936171453,263.6383728379244,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,74.18149787432313,257.348698386815,326.46732863549016,285.3028070584126,364.2053753421469,293.68903965989165,337.64897210412914,331.4270863665483,123.10118804961863,344.7052879855571,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img091586.png,608.8038262186245,257.34869838681493,609.5026789354143,274.12116358977346,617.8889115368935,265.03607827150427,599.7187409003553,265.7349309882942,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,76.97690874148284,277.61542717372316,310.39371614932156,297.88215596063145,354.4214373070878,299.97871411100107,324.3707704851204,341.90987711839733,123.10118804961863,344.7052879855571,198.57728146293172,422.97679226603,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img095315.png,603.911857201095,254.55328751965516,603.2130044843049,267.13263642187405,611.599237085784,261.5418146875546,596.2244773164057,260.84296197076463,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,73.48264515753314,258.047551103605,308.29715799895166,280.41083804088305,353.0237318735078,290.194776075942,319.47880146759076,325.1374119154389,111.22069186418972,330.72823364975835,188.79334342787266,420.8802341156602,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img095636.png,608.1049735018346,257.34869838681493,607.4061207850444,272.0246054394037,615.0935006697339,265.0360782715043,600.4175936171453,264.33722555471434,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,57.4090326713646,275.5188690233534,291.52469279599325,281.8085434744629,346.73405742239845,289.4959233591521,310.39371614932156,326.5351173490188,104.9310174130803,355.1880787374062,188.79334342787266,420.8802341156602,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img099109.png,608.1049735018346,257.34869838681493,607.4061207850444,271.3257527226137,613.6957952361539,264.3372255547144,600.4175936171453,264.33722555471434,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,89.55625764370168,241.97393861743643,312.49027429969135,296.4844505270516,343.2397938384487,311.85921029643004,322.2742123347505,346.80184613592695,116.81151359850921,333.5236445169182,179.0094053928136,420.8802341156602,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img101722.png,609.5026789354145,258.04755110360486,609.5026789354142,272.0246054394036,618.5877642536834,264.3372255547144,602.5141517675152,265.03607827150427,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,535.4242909556812,234.98541144953697,72.78379244074316,259.4452565371849,304.1040416982121,283.90510162483275,339.74553025449904,295.08674509347156,315.984537883641,332.12593908333827,116.81151359850921,333.5236445169182,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img115229.png,609.5026789354145,258.04755110360486,609.5026789354142,272.0246054394036,618.5877642536834,264.3372255547144,602.5141517675152,265.03607827150427,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,531.2311746549416,238.47967503348667,72.78379244074316,259.4452565371849,307.59830528216173,289.49592335915224,344.63749927202866,297.8821559606313,315.984537883641,332.12593908333827,116.81151359850921,337.71676081765776,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img116261.png,612.2980898025742,259.4452565371847,612.2980898025739,273.42231087298353,619.9854696872633,264.3372255547144,604.610709917885,265.7349309882942,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,531.2311746549416,238.47967503348667,56.011327237784684,279.0131326073031,292.2235455127832,285.3028070584126,338.3478248209192,290.194776075942,306.8994525653718,327.2339700658087,109.12413371381993,350.9949624366665,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img117806.png,612.2980898025742,259.4452565371847,612.2980898025739,273.42231087298353,618.5877642536834,265.73493098829425,604.610709917885,265.7349309882942,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,531.2311746549416,238.47967503348667,79.7723196086425,262.2406674043446,311.7914215829014,286.00165977520254,360.0122590414072,295.08674509347156,325.0696232019102,331.42708636654834,123.10118804961868,348.1995515695068,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img120006.png,612.2980898025742,259.4452565371847,612.2980898025739,273.42231087298353,618.5877642536834,265.73493098829425,604.610709917885,265.7349309882942,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,531.2311746549416,238.47967503348667,79.7723196086425,262.2406674043446,311.7914215829014,286.00165977520254,360.0122590414072,295.08674509347156,325.0696232019102,331.42708636654834,123.10118804961868,348.1995515695068,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img123507.png,610.2015316522044,259.4452565371847,612.2980898025739,272.0246054394037,617.8889115368935,265.0360782715043,604.610709917885,265.7349309882942,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,531.2311746549416,238.47967503348667,79.7723196086425,262.2406674043446,311.7914215829014,286.00165977520254,353.72258459029774,293.6890396598917,325.0696232019102,331.42708636654834,123.10118804961868,348.1995515695068,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img126602.png,610.2015316522044,259.4452565371847,612.2980898025739,272.0246054394037,617.8889115368935,265.0360782715043,604.610709917885,265.7349309882942,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,531.2311746549416,238.47967503348667,79.7723196086425,262.2406674043446,311.7914215829014,286.00165977520254,353.72258459029774,293.6890396598917,325.0696232019102,331.42708636654834,123.10118804961868,348.1995515695068,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img135715.png,610.2015316522044,259.4452565371847,612.2980898025739,272.0246054394037,617.8889115368935,265.0360782715043,604.610709917885,265.7349309882942,606.0084153514648,207.73015549472944,603.911857201095,304.8706831285307,,,531.2311746549416,238.47967503348667,74.18149787432301,262.2406674043446,311.7914215829014,286.00165977520254,353.72258459029774,293.6890396598917,325.0696232019102,331.42708636654834,123.10118804961868,348.1995515695068,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img138230.png,610.2015316522044,262.9395201211344,611.599237085784,275.5188690233533,617.8889115368935,267.8314891386641,603.911857201095,269.9280472890338,606.0084153514648,207.73015549472944,603.911857201095,308.36494671248033,,,531.2311746549416,238.47967503348667,74.18149787432301,262.2406674043446,292.2235455127832,291.5924815095221,330.66044493622985,303.47297769495077,306.8994525653718,342.6087298351873,123.10118804961868,348.1995515695068,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img141038.png,609.5026789354145,260.8429619707646,609.5026789354142,274.12116358977346,617.8889115368935,267.8314891386641,602.5141517675152,267.83148913866404,606.0084153514648,207.73015549472944,603.911857201095,308.36494671248033,,,531.2311746549416,238.47967503348667,104.23216469629031,230.09344243200752,292.2235455127832,291.5924815095221,330.66044493622985,303.47297769495077,297.1155145303127,342.6087298351873,121.0046298992489,325.83626463222885,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img143150.png,609.5026789354145,260.8429619707646,609.5026789354142,274.12116358977346,617.8889115368935,267.8314891386641,602.5141517675152,267.83148913866404,606.0084153514648,207.73015549472944,603.911857201095,308.36494671248033,,,531.2311746549416,238.47967503348667,79.07346689185258,261.5418146875547,307.59830528216173,290.19477607594223,345.3363519888185,296.48445052705137,320.8765069011705,330.7282336497584,121.0046298992489,343.30758255197725,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img150111.png,609.5026789354145,260.8429619707646,609.5026789354142,274.12116358977346,617.8889115368935,267.8314891386641,602.5141517675152,267.83148913866404,606.0084153514648,207.73015549472944,603.911857201095,308.36494671248033,,,531.2311746549416,238.47967503348667,79.07346689185258,261.5418146875547,307.59830528216173,290.19477607594223,351.62602643992784,296.48445052705137,320.8765069011705,330.7282336497584,121.0046298992489,343.30758255197725,183.90137441034315,416.68711781492055,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img158295.png,609.5026789354145,260.8429619707646,609.5026789354142,274.12116358977346,617.8889115368935,267.8314891386641,602.5141517675152,267.83148913866404,606.0084153514648,207.73015549472944,603.911857201095,308.36494671248033,,,531.2311746549416,238.47967503348667,72.08493972395323,267.13263642187417,307.59830528216173,290.19477607594223,346.0352047056084,297.1833032438413,320.8765069011705,330.7282336497584,129.3908625007281,348.1995515695068,199.9749868965117,423.6756449828199,,,43.431978335565844,460.7148389726866
labeled-data,2022-04-25_102_EB015_eyeCamLeft,img162700.png,610.2015316522044,258.7464038203948,610.9003843689941,270.6269000058238,617.8889115368935,265.7349309882942,602.5141517675152,264.33722555471434,606.0084153514648,207.73015549472944,603.911857201095,308.36494671248033,,,531.2311746549416,238.47967503348667,72.08493972395323,267.13263642187417,307.59830528216173,290.19477607594223,346.0352047056084,297.1833032438413,320.8765069011705,330.7282336497584,129.3908625007281,348.1995515695068,199.9749868965117,423.6756449828199,,,43.431978335565844,460.7148389726866
