scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img046094.png,578.8045475129846,169.28862292457967,579.172117356328,198.52623692097376,588.6080437146052,186.99375241232684,569.2901771881119,182.1802273613929,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,58.159853807394796,192.66726988858136,289.45639310410445,211.35006032837583,327.0604341593964,224.1038041708502,291.1079630242839,259.6321181981021,97.90153289333617,277.8280107870272,211.96038172353963,355.00134076449865,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img049348.png,582.8219959177006,166.66760699767542,579.172117356328,198.52623692097376,599.0908344664542,180.70407796121742,565.9703085444177,183.22786995869365,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,35.450322901142584,214.24132424952097,259.11454924589225,230.07363688942633,296.4083859260873,233.97532877790127,276.19824440369655,277.3268321246843,106.98534525583707,294.8601589667163,211.96038172353963,355.00134076449865,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img052732.png,576.5323214665912,167.36645971446535,574.2801483387985,194.33312062023413,585.8126328474455,182.80063611158727,558.9817813765183,178.33590094116408,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,29.77294017457953,202.88655879639487,266.6275341903262,213.30244464223614,312.9186222407787,220.26177628613812,285.45772466222104,255.75150480797646,88.81772053083532,282.3699169682776,211.96038172353963,355.00134076449865,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img056550.png,578.628879616961,170.16187058162512,579.172117356328,198.52623692097376,593.5000127321348,184.89719426195705,565.9703085444177,183.22786995869365,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,38.85675253708044,192.66726988858136,283.13649754924916,218.28224760777755,324.71001152242746,225.41597419193494,291.7473991133305,264.1377374094557,95.63057980271097,288.04729969484066,211.96038172353963,355.00134076449865,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img066295.png,582.1231432009107,171.55957601520498,583.3652336570677,198.52623692097376,597.6931290328744,184.19834154516712,567.3680139779974,185.32442810906343,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,44.53413526364349,209.69941806827052,255.88251455020983,228.93816034411378,293.7899159107196,227.86004926704737,279.8669029279016,259.9446211087161,105.84986871052448,297.13111205734157,211.96038172353963,355.00134076449865,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img068478.png,582.1231432009107,164.57104884730563,579.172117356328,190.83885703628448,596.9942763160844,179.3063725276375,564.5726031108377,179.73360637474394,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,44.53413526364349,186.9898871620183,296.06336337621053,215.31244180036248,336.06477697555346,224.2804976466224,301.52879123685307,262.74003197587587,106.98534525583707,281.234440422965,211.96038172353963,355.00134076449865,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img069769.png,584.9185540680704,168.06531243125528,584.0640863738575,195.0319733370241,596.9942763160844,180.00522524442744,572.2599829955271,181.13131180832386,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,41.12770562770564,188.12536370733096,274.3989291557225,217.40899995073227,311.9549947241848,224.01826875835513,281.262062449945,259.2457683919262,104.71439216521182,281.234440422965,211.96038172353963,355.00134076449865,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img070084.png,581.4242904841207,169.4630178648352,580.5698227899079,198.52623692097376,594.1988654489247,184.19834154516707,568.0668666947874,183.22786995869365,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,30.90841671989213,204.02203534170746,268.98632122896333,219.59211909334573,305.93009507287917,226.37705579699218,276.98365811273,260.8178687657615,97.90153289333617,289.1827762401533,200.60561627041352,351.5949111285608,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img072550.png,585.6174067848603,169.4630178648352,584.0640863738577,195.03197333702406,598.3919817496643,180.00522524442744,575.0553938626869,180.43245909153387,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,45.66961180895609,193.80274643389401,282.23610552770344,211.70824019030294,321.6463059008492,221.78360263762664,294.1364072557135,254.61270414739852,105.84986871052448,284.64087005890286,211.96038172353963,355.00134076449865,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img073618.png,584.9185540680704,165.96875428088543,584.7629390906476,198.52623692097376,598.3919817496643,180.70407796121742,572.259982995527,184.62557539227356,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,43.398658718330836,204.02203534170746,276.645283793384,220.0944727917822,317.4531896001096,230.1698352391059,288.98093639414833,265.880908608281,101.30796252927402,284.64087005890286,211.96038172353963,355.00134076449865,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img082456.png,579.3277323337509,170.860723298415,579.172117356328,198.52623692097376,592.8011600153447,182.80063611158727,565.9703085444175,183.92672267548357,579.1721173563278,115.24110100425884,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,61.56628344333265,190.39631679795616,300.03488745359357,201.37192181048027,339.4651407453402,214.70978743325196,305.4911727088395,253.82729043836503,116.06915761833793,267.6087218792137,224.57934171092063,357.5251327619749,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img086442.png,580.7254377673307,165.9687542808855,579.172117356328,198.52623692097376,594.1988654489247,183.4994888283772,565.8146935669947,181.5387401128491,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,46.80508835426869,192.66726988858136,261.17432567432576,207.35950891214048,301.5549976339451,221.24036489825954,261.17432567432564,259.0972448604027,89.95319707614792,274.42158115108936,224.57934171092063,357.5251327619749,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img087498.png,579.3277323337509,170.16187058162512,579.172117356328,198.52623692097376,591.4034545817649,184.897194261957,567.9112517173645,182.23759282963908,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,37.72127599176778,190.39631679795616,281.6179953130259,216.96777905117585,317.63115603165016,228.578954902438,283.5388855673719,258.04832930733363,104.71439216521182,277.8280107870272,224.57934171092063,357.5251327619749,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img090899.png,579.327732333751,175.05383959915463,579.172117356328,198.52623692097376,592.8011600153449,183.4994888283772,567.9112517173645,185.0330036967988,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,30.90841671989213,194.9382229792066,269.1899116932161,218.56095792336055,316.71472579815753,225.84090950352447,277.0725176404902,259.40847481524844,101.30796252927402,272.15062806046416,224.57934171092063,357.5251327619749,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img092167.png,580.0265850505408,166.66760699767542,579.8709700731181,191.53770975307435,593.5000127321348,177.20981437726772,569.3089571509444,179.4421819624793,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,19.553651266766025,204.02203534170746,260.71839105526146,208.25256211176696,304.92333651650887,216.05824442423364,276.4627718274804,254.42994480547532,89.95319707614792,291.4537293307785,208.68267007654407,373.4218043963514,211.44918742459728,406.13686040735223,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img094473.png,578.628879616961,167.36645971446535,579.870970073118,192.23656246986434,590.704601864975,180.70407796121742,567.2123990005746,182.23759282963908,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,25.231033993329078,191.53179334326876,275.7418150325926,215.2410892796663,309.46524269775927,224.09441418943373,277.8604772610603,256.5265029558451,89.95319707614792,268.7441984245263,208.68267007654407,373.4218043963514,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img096367.png,570.9414997322717,160.377932546566,,,585.8126328474455,177.9086670940577,553.9341973815658,174.55021294494975,576.0185266272408,136.3117760870133,568.8264089950892,192.22365253383367,625.7358498562124,196.25068675931487,511.0297334244704,158.1455649613544,47.94056489958135,180.1770278901426,270.1509932982733,214.54223656287633,312.26065356491887,224.09441418943373,281.7900917177644,259.75853765152755,97.90153289333617,275.55705769640196,208.68267007654407,373.4218043963514,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img098122.png,582.8219959177006,166.66760699767542,580.8291274874749,201.75108225108227,599.0908344664542,184.19834154516707,565.1158408502048,186.43070913037866,579.5127902111905,129.3232489191139,575.6392682669648,229.69437852914984,628.0068029468376,187.16687439681397,511.0297334244704,158.1455649613544,38.85675253708044,214.24132424952097,245.08140239761565,227.73133127810502,283.43584314781276,236.58465618787244,259.07801489997564,267.4459175362168,105.84986871052448,295.99563551202897,208.68267007654407,373.4218043963514,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img100358.png,584.2197013512805,168.7641651480452,580.8291274874749,196.16026051676278,596.2954235992945,182.80063611158727,567.9112517173645,182.23759282963908,576.0185266272408,136.3117760870133,575.6392682669648,229.69437852914984,628.0068029468376,187.16687439681397,511.0297334244704,158.1455649613544,55.8889007167696,190.39631679795616,282.72906924472386,218.6475189156041,321.1700709871646,229.50956802772953,285.6344181379932,265.34935938584704,104.71439216521182,281.234440422965,208.68267007654407,373.4218043963514,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img103218.png,583.5208486344906,168.06531243125528,581.268675506698,198.52623692097376,598.3919817496642,185.59604697874693,567.9112517173645,183.63529826321894,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,28.637463629266932,210.83489461358317,238.46019769703986,227.54984489195022,281.36466165413543,230.0736368894262,249.8172616856827,269.19241285030756,92.22415016677311,283.50539351359026,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img106721.png,581.8317187886463,170.00625560420218,581.9675282234878,195.03197333702406,596.9942763160843,183.4994888283772,569.3089571509444,181.5387401128491,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,47.94056489958129,188.12536370733096,286.85645567554946,209.5918764973522,332.26490608754017,223.45292694089,296.25277094866436,258.1267732739293,103.57891561989922,276.69253424171455,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img109200.png,581.8317187886462,170.7051083209921,581.9675282234879,198.52623692097376,592.8011600153447,182.8006361115872,571.4055153013142,182.936445546429,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,43.398658718330836,202.88655879639487,284.19685424323154,217.45467690204543,321.0832626189012,225.54948509125978,289.9630964975549,260.2233314242991,102.44343907458662,284.64087005890286,225.84123770965869,370.1440927493559,286.39063941522954,405.00138386203963,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img110896.png,582.5305715054362,170.70510832099217,583.3652336570677,196.42967877060397,594.8977181657147,183.49948882837714,571.4055153013142,185.73185641358873,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,44.53413526364349,180.17702789014265,272.7542548420936,211.25283639894786,311.9994502564003,221.70643162679931,284.28698672676006,259.6988736477645,84.27581434958486,271.0151515151515,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img111850.png,586.7236878061758,174.89822462173174,585.4617918074375,198.52623692097376,599.0908344664542,185.59604697874698,575.5986316020538,183.63529826321894,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,52.48247108083174,182.4479809807679,282.7991488096517,214.65926603488572,321.0832626189012,225.54948509125978,291.36080193113486,256.03021512355946,99.03700943864877,268.7441984245263,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img116318.png,588.1213932397557,172.10281375457203,588.2572026745972,197.82738420418377,599.7896871832442,184.897194261957,576.9963370356337,184.33415098000887,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,53.61794762614434,180.17702789014265,284.19685424323154,214.65926603488572,320.38440990211126,226.9471905248397,290.4888272298578,260.83435019307717,94.49510325739837,269.8796749698389,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img116400.png,579.7351606382763,169.30740288741225,579.172117356328,198.52623692097376,594.1988654489247,183.49948882837714,568.6101044341544,182.936445546429,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,54.75342417145694,159.7384500745157,270.91992557999106,198.76259440050916,311.9128892641567,211.39930877097396,277.21189856661715,247.38302658958116,97.90153289333617,257.3894329714002,223.5702846190335,378.0924285665442,275.03587396210344,411.8142431339152,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img116977.png,581.8317187886462,168.60855017062232,582.6663809402778,197.82738420418383,595.5965708825046,183.4994888283772,570.7066625845242,183.63529826321894,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,47.94056489958129,205.15751188702012,290.2230268503055,212.82620972855142,322.9175918810037,224.15177965767992,293.4573600815046,258.38900216219645,113.79820452771273,282.3699169682776,223.5702846190335,378.0924285665442,293.20349868710525,398.18852459016387,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img121728.png,581.8317187886463,160.22231756914306,581.2686755066978,198.52623692097376,601.8862453336139,175.81210894368786,562.3204299830451,179.4421819624793,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,26.366510538641677,211.97037115889577,249.69084223225738,214.04824726610764,282.1231783746884,225.02375435895704,259.91242967558765,260.4855603125663,92.22415016677311,303.9439713292172,223.5702846190335,378.0924285665442,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img123730.png,583.2294242222262,167.9096974538324,584.0640863738577,197.82738420418383,596.2954235992944,182.80063611158727,568.6101044341544,179.4421819624793,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,45.66961180895609,186.9898871620183,274.4129162081724,214.65926603488572,309.20403938924045,227.73387718964153,278.7814530289159,259.5244787075091,101.30796252927402,276.69253424171455,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img123798.png,580.4340133550663,168.60855017062232,583.3652336570677,195.73082605381398,596.2954235992945,182.10178339479734,568.6101044341544,183.63529826321894,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,36.585799446455184,189.26084025264356,273.19087867061626,213.52378948957306,313.39715568998014,225.6373190392717,275.0275064682356,258.1267732739293,91.08867362146052,275.55705769640196,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img125777.png,579.7351606382764,172.10281375457203,579.172117356328,198.52623692097376,592.8011600153447,184.89719426195705,567.9112517173645,184.33415098000887,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,30.90841671989213,188.12536370733096,266.6859252383209,213.6689889058311,305.10584848241234,220.65751607373022,275.81062164175216,259.38866927266736,92.22415016677311,281.234440422965,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img127461.png,580.4340133550663,172.80166647136195,579.172117356328,198.52623692097376,591.4034545817649,181.40293067800735,568.6101044341544,181.53874011284915,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,34.314846355829985,191.53179334326876,279.70189796906254,219.0841427441269,316.1996580030395,230.26578621276565,280.7025906592818,261.4852274230372,101.30796252927402,288.04729969484066,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img131688.png,583.2294242222262,169.30740288741225,586.1606445242275,199.2250896377637,598.3919817496643,183.49948882837714,572.8032207348941,184.33415098000887,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,67.2436661698957,204.02203534170746,282.5275299399682,210.3105347567232,314.5021637555272,222.05522150731014,287.6147250200825,255.60298127645302,119.47558725427578,277.8280107870272,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img132448.png,583.2294242222262,164.4154338698827,584.0640863738577,198.52623692097376,601.8862453336139,181.40293067800735,570.0078098677343,181.5387401128491,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,45.66961180895609,202.88655879639487,268.7274164559615,222.80077675516185,308.0393673199306,234.895526342028,274.8648000449132,272.19850562761957,110.39177489177487,286.91182314952806,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img133489.png,582.5305715054362,171.4039610377821,583.3652336570677,198.52623692097376,596.2954235992945,183.4994888283772,570.0078098677343,182.23759282963908,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,42.26318217301824,181.31250443545525,274.6670280707916,214.94027488598545,317.1244526381998,224.58840348620265,281.7654932648008,259.44603474091355,97.90153289333617,267.6087218792137,225.84123770965869,370.1440927493559,,,170.31781376518222,440.81026867868974
labeled-data,2022-03-30_101_EB015_eyeCamLeft,img135699.png,581.1328660718563,172.10281375457203,579.172117356328,198.52623692097376,592.1023072985548,183.4994888283772,568.6101044341544,182.936445546429,581.6959093538039,121.5505809979494,577.91022135759,226.28794889321205,624.6003733108998,175.81210894368786,511.0297334244704,158.1455649613544,43.398658718330836,179.04155134483005,279.7321190728085,215.9013564910427,315.2010164723171,226.94719052483964,289.6518665427092,262.18408013982713,109.25629834646227,269.8796749698389,225.84123770965869,370.1440927493559,263.67772976484093,396.56546475626055,170.31781376518222,440.81026867868974
